DXN1	12.25	15,00	6
DXN2	7.75	50,00	2
DXN3	20.25	44,00	5
DXN4	11.25	29,00	2
DXN5	13.25	50,00	6
DXN6	0.25	22,00	2
DXN7	5.75	50,00	10
DXN8	23.25	6,00	8
DXN9	11.25	36,00	4
DXN10	9.5	50,00	6
DXN11	17.25	50,00	3
DXN12	13.5	35,00	6
DXN13	7.5	50,00	6
DXN14	20.5	50,00	2
DXN15	16.25	50,00	7
DXN16	22.5	50,00	2
DXN17	7.5	50,00	6
DXN18	20.0	44,00	2
DXN19	23.75	33,00	9
DXN20	2.0	19,00	7
DXN21	3.25	50,00	6
DXN22	8.0	33,00	5
DXN23	18.5	50,00	3
DXN24	12.25	50,00	2
DXN25	22.25	50,00	4
DXN26	24.75	50,00	3
DXN27	5.75	32,00	6
DXN28	0.0	0,00	4
DXN29	20.25	24,00	6
DXN30	8.0	18,00	1
DXN31	2.5	36,00	2
DXN32	13.0	50,00	8
DXN33	24.0	50,00	6
DXN34	6.5	50,00	8
DXN35	2.25	50,00	1
DXN36	1.0	25,00	10
DXN37	8.75	50,00	7
DXN38	11.5	50,00	4
DXN39	4.5	50,00	2
DXN40	17.25	19,00	1
DXN41	16.75	32,00	10
DXN42	14.5	22,00	9
DXN43	12.25	50,00	4
DXN44	24.5	50,00	8
DXN45	23.25	29,00	6
DXN46	11.25	6,00	2
DXN47	9.5	28,00	8
DXN48	7.25	38,00	8
DXN49	22.25	50,00	2
DXN50	3.25	50,00	8
DXN51	19.5	38,00	2
DXN52	15.25	50,00	3
DXN53	10.5	50,00	5
DXN54	6.75	50,00	4
DXN55	12.5	1,00	9
DXN56	5.25	21,00	5
DXN57	22.25	9,00	9
DXN58	0.75	6,00	2
DXN59	5.25	50,00	3
DXN60	12.25	21,00	2
DXN61	20.75	34,00	4
DXN62	21.0	50,00	9
DXN63	6.25	1,00	8
DXN64	2.5	50,00	3
DXN65	17.0	50,00	1
DXN66	22.75	50,00	6
DXN67	22.0	31,00	7
DXN68	13.0	50,00	5
DXN69	12.25	50,00	8
DXN70	24.75	38,00	3
DXN71	5.75	50,00	3
DXN72	9.25	16,00	6
DXN73	2.0	50,00	2
DXN74	8.0	22,00	4
DXN75	14.75	50,00	9
DXN76	1.25	14,00	7
DXN77	18.75	36,00	7
DXN78	21.5	50,00	2
DXN79	21.0	50,00	6
DXN80	8.25	48,00	5
DXN81	6.0	50,00	5
DXN82	4.25	50,00	5
DXN83	4.75	39,00	7
DXN84	6.25	50,00	6
DXN85	11.25	50,00	9
DXN86	24.5	50,00	4
DXN87	19.25	28,00	8
DXN88	19.0	50,00	7
DXN89	5.75	37,00	8
DXN90	15.25	15,00	3
DXN91	6.0	50,00	3
DXN92	17.5	7,00	5
DXN93	12.0	50,00	3
DXN94	15.75	25,00	8
DXN95	2.75	34,00	6
DXN96	14.75	20,00	6
DXN97	24.5	30,00	2
DXN98	2.0	40,00	4
DXN99	4.25	50,00	4
DXN100	11.0	7,00	6
DXN101	7.0	46,00	4
DXN102	9.25	24,00	7
DXN103	9.25	48,00	10
DXN104	12.5	50,00	4
DXN105	13.25	50,00	8
DXN106	14.25	50,00	7
DXN107	4.5	50,00	6
DXN108	4.25	22,00	5
DXN109	23.5	50,00	4
DXN110	16.5	36,00	9
DXN111	17.25	50,00	7
DXN112	20.0	50,00	3
DXN113	14.25	14,00	8
DXN114	25.0	50,00	7
DXN115	13.75	38,00	10
DXN116	1.25	50,00	5
DXN117	8.25	29,00	2
DXN118	2.5	14,00	3
DXN119	5.75	8,00	4
DXN120	13.75	24,00	4
DXN121	13.5	47,00	2
DXN122	14.0	35,00	4
DXN123	7.0	40,00	8
DXN124	12.0	14,00	4
DXN125	11.75	28,00	3
DXN126	17.0	30,00	9
DXN127	13.75	11,00	4
DXN128	4.0	29,00	7
DXN129	20.75	25,00	2
DXN130	11.5	33,00	2
DXN131	0.5	50,00	1
DXN132	19.0	13,00	3
DXN133	0.0	0,00	4
DXN134	23.0	12,00	9
DXN135	4.75	24,00	2
DXN136	16.75	18,00	5
DXN137	1.5	40,00	7
DXN138	0.25	0,00	3
DXN139	19.5	50,00	3
DXN140	12.0	44,00	4
DXN141	9.75	50,00	3
DXN142	2.25	20,00	9
DXN143	3.25	30,00	2
DXN144	11.5	50,00	6
DXN145	1.75	50,00	5
DXN146	10.75	50,00	6
DXN147	22.0	50,00	6
DXN148	2.0	33,00	6
DXN149	11.0	50,00	3
DXN150	17.0	50,00	6
DXN151	14.75	34,00	5
DXN152	9.25	8,00	8
DXN153	11.25	50,00	5
DXN154	16.25	37,00	9
DXN155	5.75	34,00	8
DXN156	22.75	50,00	8
DXN157	2.25	50,00	3
DXN158	16.75	50,00	4
DXN159	8.5	34,00	8
DXN160	3.25	50,00	9
DXN161	15.0	46,00	9
DXN162	22.5	41,00	2
DXN163	19.25	26,00	5
DXN164	17.5	50,00	4
DXN165	15.0	50,00	3
DXN166	17.25	50,00	1
DXN167	18.25	50,00	7
DXN168	16.5	41,00	9
DXN169	15.75	0,00	3
DXN170	24.75	50,00	5
DXN171	14.0	23,00	1
DXN172	9.25	50,00	7
DXN173	13.0	10,00	10
DXN174	19.5	50,00	2
DXN175	20.5	11,00	6
DXN176	21.0	12,00	4
DXN177	17.75	50,00	10
DXN178	13.75	48,00	6
DXN179	6.0	25,00	10
DXN180	12.75	50,00	4
DXN181	7.0	17,00	6
DXN182	9.25	16,00	9
DXN183	11.75	50,00	4
DXN184	16.0	28,00	3
DXN185	12.5	50,00	6
DXN186	15.0	50,00	4
DXN187	11.75	50,00	7
DXN188	21.75	26,00	1
DXN189	3.0	38,00	4
DXN190	22.5	50,00	8
DXN191	6.25	50,00	2
DXN192	18.25	1,00	4
DXN193	21.5	50,00	10
DXN194	2.5	13,00	9
DXN195	15.25	50,00	3
DXN196	23.25	48,00	2
DXN197	15.5	36,00	2
DXN198	22.0	50,00	2
