AFN1	0.75	18,00	1
AFN2	4.0	50,00	6
AFN3	19.75	50,00	5
AFN4	11.5	50,00	8
AFN5	24.75	50,00	3
AFN6	5.0	2,00	3
AFN7	12.25	50,00	9
AFN8	8.25	50,00	7
AFN9	23.75	13,00	9
AFN10	0.5	50,00	8
AFN11	24.0	36,00	5
AFN12	3.75	0,00	7
AFN13	7.0	50,00	9
AFN14	18.0	24,00	5
AFN15	21.75	50,00	3
AFN16	17.5	11,00	6
AFN17	3.75	50,00	2
AFN18	15.25	50,00	7
AFN19	17.75	13,00	2
AFN20	23.75	50,00	8
AFN21	20.25	44,00	3
AFN22	24.25	50,00	3
AFN23	21.0	28,00	6
AFN24	23.5	50,00	7
AFN25	2.75	50,00	8
AFN26	25.0	41,00	2
AFN27	24.25	40,00	9
AFN28	15.25	21,00	8
AFN29	2.5	15,00	5
AFN30	24.75	15,00	9
AFN31	16.25	37,00	8
AFN32	14.75	40,00	10
AFN33	4.25	50,00	5
AFN34	19.0	12,00	9
AFN35	21.75	1,00	5
AFN36	4.75	50,00	9
AFN37	3.0	23,00	7
AFN38	2.5	50,00	10
AFN39	5.0	50,00	5
AFN40	14.75	21,00	3
AFN41	11.25	17,00	1
AFN42	5.25	39,00	4
AFN43	1.5	25,00	4
AFN44	13.75	47,00	4
AFN45	0.25	50,00	2
AFN46	20.75	50,00	3
AFN47	21.5	28,00	5
AFN48	9.25	50,00	6
AFN49	7.75	50,00	9
AFN50	11.5	1,00	3
AFN51	9.5	50,00	7
AFN52	23.25	50,00	3
AFN53	1.75	16,00	4
AFN54	2.5	50,00	2
AFN55	23.5	50,00	8
AFN56	6.75	39,00	6
AFN57	15.0	50,00	7
AFN58	1.0	50,00	5
AFN59	17.5	50,00	3
AFN60	21.25	50,00	5
AFN61	6.5	41,00	9
AFN62	9.25	0,00	3
AFN63	23.0	50,00	3
AFN64	19.5	14,00	10
AEN1	8.75	50,00	2
AEN2	21.25	22,00	2
AEN3	0.75	40,00	7
AEN4	20.75	16,00	6
AEN5	22.25	3,00	9
AEN6	18.5	11,00	6
AEN7	14.75	50,00	5
AEN8	1.5	50,00	8
AEN9	11.25	50,00	9
AEN10	23.0	50,00	4
AEN11	6.75	29,00	6
AEN12	13.0	50,00	4
AEN13	9.5	50,00	9
AEN14	8.25	50,00	5
AEN15	11.0	50,00	9
AEN16	20.5	19,00	10
AEN17	14.25	50,00	9
AEN18	25.0	20,00	10
AEN19	0.75	50,00	2
AEN20	9.25	50,00	5
AEN21	9.0	50,00	7
AEN22	15.0	0,00	9
AEN23	5.5	23,00	4
AEN24	6.75	50,00	4
AEN25	9.5	50,00	5
AEN26	0.0	0,00	2
AEN27	14.0	50,00	8
AEN28	0.75	50,00	7
AEN29	4.75	50,00	7
AEN30	2.75	50,00	9
AEN31	10.0	50,00	7
AEN32	1.75	50,00	10
AEN33	17.25	50,00	7
AEN34	23.75	50,00	6
AEN35	14.0	22,00	2
AEN36	23.25	50,00	9
AEN37	21.5	50,00	8
AEN38	4.0	50,00	3
AEN39	20.25	50,00	9
AEN40	6.25	50,00	10
AEN41	6.5	8,00	5
AEN42	19.25	25,00	9
AEN43	15.25	50,00	9
AEN44	18.25	50,00	5
AEN45	24.5	13,00	6
AEN46	5.25	50,00	3
AEN47	1.25	27,00	9
AEN48	12.25	13,00	5
AEN49	6.25	26,00	10
AEN50	6.0	50,00	9
AEN51	8.25	50,00	7
AEN52	20.5	50,00	6
AEN53	0.25	27,00	8
AEN54	23.75	50,00	3
AEN55	2.25	49,00	8
AEN56	13.0	17,00	5
AEN57	16.0	50,00	8
AEN58	24.25	41,00	7
AEN59	12.25	26,00	10
AEN60	20.25	24,00	9
AEN61	5.5	50,00	3
AEN62	12.25	50,00	7
AEN63	5.75	44,00	7
AEN64	4.5	46,00	4
ADN1	0.5	50,00	6
ADN2	20.0	45,00	4
ADN3	23.0	11,00	9
ADN4	17.75	11,00	4
ADN5	20.75	50,00	1
ADN6	4.75	19,00	7
ADN7	14.0	50,00	7
ADN8	16.0	44,00	10
ADN9	17.25	45,00	8
ADN10	16.5	21,00	3
ADN11	13.0	50,00	2
ADN12	12.25	47,00	7
ADN13	10.75	50,00	6
ADN14	18.0	30,00	2
ADN15	8.0	50,00	6
ADN16	17.5	50,00	8
ADN17	21.0	29,00	7
ADN18	8.5	50,00	10
ADN19	5.0	13,00	5
ADN20	22.25	37,00	5
ADN21	16.5	49,00	9
ADN22	17.25	50,00	3
ADN23	23.25	25,00	4
ADN24	6.75	50,00	9
ADN25	7.75	48,00	4
ADN26	15.5	21,00	5
ADN27	6.75	43,00	7
ADN28	21.0	50,00	2
ADN29	14.75	50,00	8
ADN30	23.75	31,00	6
ADN31	14.0	50,00	5
ADN32	9.0	35,00	4
ADN33	9.25	50,00	6
ADN34	3.25	50,00	7
ADN35	12.25	6,00	3
ADN36	23.25	16,00	9
ADN37	12.0	50,00	5
ADN38	2.5	9,00	9
ADN39	14.75	50,00	2
ADN40	3.0	18,00	4
ADN41	1.5	0,00	6
ADN42	15.5	25,00	3
ADN43	4.25	4,00	8
ADN44	15.75	50,00	8
ADN45	17.5	48,00	8
ADN46	5.0	15,00	10
ADN47	4.0	46,00	4
ADN48	1.0	50,00	4
ADN49	13.0	50,00	3
ADN50	9.25	43,00	2
ADN51	19.0	5,00	9
ADN52	6.5	50,00	7
ADN53	1.25	50,00	9
ADN54	9.75	7,00	3
ADN55	19.0	35,00	5
ADN56	0.25	29,00	4
ADN57	4.5	33,00	7
ADN58	7.0	42,00	10
ADN59	21.25	40,00	8
ADN60	23.75	50,00	3
ADN61	21.75	39,00	6
ADN62	0.5	50,00	9
ADN63	16.5	50,00	7
ADN64	0.25	50,00	7
ACN1	14.75	45,00	5
ACN2	17.25	50,00	2
ACN3	15.0	18,00	8
ACN4	1.0	3,00	3
ACN5	10.25	50,00	6
ACN6	19.0	33,00	8
ACN7	11.5	2,00	8
ACN8	18.75	50,00	10
ACN9	11.75	20,00	1
ACN10	19.75	4,00	9
ACN11	24.5	49,00	3
ACN12	19.5	14,00	1
ACN13	15.25	50,00	7
ACN14	6.25	29,00	3
ACN15	2.25	50,00	8
ACN16	5.0	12,00	9
ACN17	2.25	50,00	7
ACN18	12.5	32,00	9
ACN19	7.75	50,00	4
ACN20	25.0	48,00	10
ACN21	4.75	50,00	6
ACN22	18.75	7,00	4
ACN23	4.5	40,00	6
ACN24	6.5	33,00	3
ACN25	7.25	50,00	3
ACN26	0.75	41,00	4
ACN27	0.75	5,00	5
ACN28	9.75	50,00	3
ACN29	15.25	8,00	3
ACN30	16.75	50,00	4
ACN31	10.75	50,00	7
ACN32	14.25	11,00	5
ACN33	10.5	29,00	2
