PN1	1.0	50,00	4
PN2	24.25	50,00	3
PN3	17.75	50,00	8
PN4	1.5	10,00	8
PN5	7.5	50,00	3
PN6	24.0	14,00	3
PN7	8.75	50,00	8
PN8	21.5	34,00	2
PN9	7.5	50,00	7
PN10	6.75	50,00	7
PN11	7.0	25,00	6
PN12	16.5	50,00	3
PN13	14.0	46,00	5
PN14	8.25	13,00	9
PN15	15.75	16,00	9
PN16	9.0	24,00	1
PN17	23.75	21,00	7
PN18	14.25	50,00	7
PN19	19.0	50,00	9
PN20	22.0	10,00	10
PN21	11.5	36,00	6
PN22	6.75	50,00	7
PN23	9.75	50,00	4
PN24	14.75	50,00	10
PN25	12.25	50,00	10
PN26	8.0	50,00	1
PN27	0.75	50,00	3
PN28	14.0	50,00	7
PN29	19.0	32,00	6
PN30	16.25	50,00	4
PN31	5.25	50,00	4
PN32	0.25	31,00	4
ON1	6.25	50,00	4
ON2	1.5	20,00	9
ON3	7.75	50,00	6
ON4	6.0	3,00	6
ON5	9.75	12,00	9
ON6	4.25	50,00	9
ON7	25.0	23,00	8
ON8	4.25	2,00	3
ON9	7.0	50,00	6
ON10	24.0	18,00	8
ON11	4.0	21,00	9
ON12	15.5	32,00	6
ON13	0.0	0,00	9
ON14	18.25	50,00	9
ON15	20.75	46,00	7
ON16	7.0	7,00	7
ON17	15.0	39,00	8
ON18	14.25	50,00	7
ON19	4.25	38,00	5
ON20	19.75	18,00	6
ON21	17.0	50,00	5
ON22	8.75	50,00	4
ON23	18.0	0,00	6
ON24	4.25	7,00	8
ON25	18.75	33,00	8
ON26	3.5	9,00	3
ON27	23.25	50,00	4
ON28	16.5	9,00	4
ON29	3.5	50,00	7
ON30	3.75	47,00	6
ON31	22.0	50,00	3
ON32	21.75	4,00	9
NN1	22.5	31,00	6
NN2	21.75	45,00	1
NN3	21.25	50,00	7
NN4	4.75	47,00	5
NN5	14.5	50,00	10
NN6	25.0	0,00	1
NN7	11.5	5,00	4
NN8	17.25	42,00	8
NN9	21.5	50,00	3
NN10	5.25	50,00	5
NN11	3.0	37,00	5
NN12	10.25	50,00	2
NN13	19.0	50,00	4
NN14	24.0	50,00	8
NN15	22.5	50,00	2
NN16	0.25	50,00	8
NN17	19.0	27,00	3
NN18	5.75	31,00	3
NN19	19.25	9,00	3
NN20	9.5	50,00	9
NN21	6.25	50,00	6
NN22	14.5	50,00	3
NN23	4.0	50,00	1
NN24	19.5	5,00	6
NN25	7.5	50,00	7
NN26	8.0	50,00	6
NN27	12.5	50,00	4
NN28	11.75	50,00	3
NN29	21.5	50,00	4
NN30	19.0	50,00	10
NN31	16.5	11,00	7
NN32	11.75	50,00	5
MN1	22.0	50,00	3
MN2	24.75	1,00	4
MN3	3.5	50,00	1
MN4	18.25	50,00	10
MN5	10.5	40,00	1
MN6	16.75	50,00	2
MN7	14.75	2,00	2
MN8	6.5	15,00	8
MN9	21.75	31,00	6
MN10	12.0	8,00	4
MN11	12.75	35,00	3
MN12	1.75	50,00	9
MN13	21.25	10,00	7
MN14	20.0	50,00	9
MN15	0.25	9,00	9
MN16	11.0	50,00	9
MN17	24.25	19,00	1
MN18	9.75	45,00	5
MN19	3.0	50,00	3
MN20	17.5	50,00	4
MN21	22.75	37,00	7
MN22	12.25	50,00	8
MN23	19.5	37,00	7
MN24	7.75	50,00	4
MN25	7.25	36,00	5
MN26	15.0	30,00	7
MN27	4.0	20,00	5
MN28	24.0	50,00	6
MN29	2.0	16,00	5
MN30	5.75	2,00	9
MN31	6.0	6,00	6
MN32	5.0	35,00	9
LN1	19.0	50,00	2
LN2	4.0	10,00	3
LN3	14.75	50,00	8
LN4	9.75	50,00	3
LN5	16.0	33,00	4
LN6	13.5	35,00	9
LN7	12.0	9,00	4
LN8	8.75	6,00	4
LN9	19.75	50,00	4
LN10	24.5	50,00	4
LN11	5.5	18,00	9
LN12	24.5	50,00	6
LN13	15.75	49,00	10
LN14	11.75	30,00	3
LN15	3.25	8,00	2
LN16	17.5	3,00	3
LN17	12.5	50,00	8
LN18	8.75	50,00	3
LN19	6.25	50,00	6
LN20	13.5	29,00	3
LN21	13.25	4,00	3
LN22	21.25	50,00	6
LN23	8.5	15,00	10
LN24	20.5	50,00	9
LN25	22.5	50,00	4
LN26	21.25	1,00	9
LN27	12.75	50,00	2
LN28	23.5	50,00	8
LN29	16.5	50,00	5
LN30	20.25	45,00	2
LN31	10.5	50,00	3
LN32	18.75	50,00	10
KN1	13.5	50,00	8
KN2	23.25	5,00	5
KN3	10.5	50,00	7
KN4	12.75	50,00	2
KN5	18.5	37,00	6
KN6	8.75	50,00	7
KN7	0.75	47,00	10
KN8	4.25	50,00	9
KN9	2.25	48,00	1
KN10	10.25	50,00	8
KN11	13.75	50,00	1
KN12	24.75	50,00	2
KN13	25.0	50,00	6
KN14	22.25	39,00	3
KN15	3.5	41,00	2
KN16	8.25	50,00	8
KN17	8.25	50,00	6
KN18	15.75	50,00	4
KN19	0.0	0,00	8
KN20	15.75	50,00	9
KN21	22.25	50,00	9
KN22	24.0	50,00	8
KN23	2.0	50,00	6
KN24	19.0	48,00	3
KN25	18.5	10,00	3
KN26	22.0	42,00	3
KN27	7.0	35,00	1
KN28	9.75	40,00	7
KN29	8.0	30,00	9
KN30	16.75	50,00	8
KN31	7.25	50,00	10
KN32	9.75	18,00	9
JN1	16.5	50,00	9
JN2	14.0	50,00	1
JN3	6.0	50,00	1
JN4	14.0	50,00	9
JN5	18.0	49,00	10
JN6	15.75	47,00	4
JN7	19.25	38,00	6
JN8	0.0	0,00	10
JN9	19.0	15,00	7
JN10	0.0	0,00	10
JN11	5.75	50,00	2
JN12	20.75	10,00	2
JN13	15.25	50,00	8
JN14	3.5	50,00	2
JN15	6.5	50,00	1
JN16	18.75	5,00	9
JN17	4.75	50,00	9
JN18	1.0	50,00	4
JN19	16.75	50,00	9
JN20	1.25	34,00	8
JN21	13.0	39,00	8
JN22	5.5	29,00	2
JN23	14.75	32,00	8
JN24	10.0	50,00	7
JN25	15.75	38,00	2
JN26	16.0	27,00	6
JN27	14.5	50,00	8
JN28	24.25	50,00	6
JN29	3.0	50,00	4
JN30	13.5	50,00	9
JN31	19.75	50,00	5
JN32	13.75	50,00	2
IN1	6.0	50,00	2
IN2	6.0	50,00	5
IN3	19.75	50,00	4
IN4	16.75	12,00	2
IN5	4.25	50,00	2
IN6	9.5	0,00	9
IN7	22.25	44,00	8
