BLN1	17.0	31,00	7
BLN2	8.5	50,00	9
BLN3	18.75	15,00	2
BLN4	0.5	15,00	8
BLN5	23.75	35,00	5
BLN6	9.75	50,00	4
BLN7	15.0	50,00	3
BLN8	23.5	2,00	9
BLN9	1.25	13,00	2
BLN10	8.5	32,00	6
BLN11	18.5	34,00	6
BLN12	5.5	39,00	6
BLN13	6.25	25,00	3
BLN14	23.5	50,00	9
BLN15	1.75	50,00	7
BLN16	17.75	50,00	7
BLN17	9.75	33,00	1
BLN18	1.75	50,00	2
BLN19	12.0	50,00	7
BLN20	8.5	22,00	9
BLN21	7.0	50,00	8
BLN22	1.75	38,00	9
BLN23	23.75	50,00	6
BLN24	2.0	6,00	3
BLN25	13.5	50,00	8
BLN26	1.25	50,00	2
BLN27	0.5	42,00	9
BLN28	7.5	9,00	8
BLN29	17.0	50,00	3
BLN30	10.5	21,00	7
BLN31	24.25	14,00	7
BLN32	7.5	50,00	7
BLN33	10.0	50,00	1
BLN34	20.75	11,00	8
BLN35	17.25	50,00	6
BLN36	22.0	50,00	7
BLN37	12.0	50,00	7
BLN38	23.0	15,00	9
BLN39	3.0	14,00	9
BLN40	20.5	50,00	2
BLN41	23.0	40,00	7
BLN42	12.5	33,00	3
BLN43	13.25	22,00	6
BLN44	5.25	50,00	9
BLN45	8.5	33,00	4
BLN46	23.75	50,00	4
BLN47	24.75	50,00	9
BLN48	13.75	23,00	3
BLN49	1.75	23,00	3
BLN50	13.25	50,00	10
BLN51	6.75	12,00	3
BLN52	12.25	34,00	5
BLN53	0.25	31,00	9
BLN54	22.0	50,00	10
BLN55	18.25	50,00	10
BLN56	2.0	50,00	4
BLN57	17.0	50,00	7
BLN58	2.25	50,00	8
BLN59	14.25	28,00	6
BLN60	7.75	9,00	2
BLN61	11.25	50,00	3
BLN62	2.5	50,00	1
BLN63	3.5	50,00	9
BLN64	7.0	50,00	6
BLN65	1.25	50,00	2
BLN66	14.0	50,00	3
BLN67	4.25	50,00	6
BLN68	21.75	49,00	9
BLN69	8.25	50,00	9
BLN70	18.75	50,00	9
BLN71	5.0	7,00	5
BLN72	18.0	1,00	7
BLN73	19.75	50,00	6
BLN74	24.75	50,00	7
BLN75	9.5	50,00	5
BLN76	21.75	50,00	4
BLN77	20.25	3,00	6
BLN78	10.75	50,00	5
BLN79	17.75	50,00	9
BLN80	17.75	20,00	1
BLN81	8.0	21,00	7
BLN82	18.0	0,00	4
BLN83	1.25	48,00	10
BLN84	17.25	19,00	3
BLN85	19.0	38,00	8
BLN86	24.5	31,00	9
BLN87	5.0	50,00	1
BLN88	2.0	22,00	10
BLN89	24.75	50,00	4
BLN90	8.25	20,00	5
BLN91	18.5	50,00	2
BLN92	12.5	50,00	3
BLN93	23.25	21,00	2
BLN94	21.75	50,00	4
BLN95	9.0	10,00	5
BLN96	19.5	50,00	5
BLN97	15.25	50,00	3
BLN98	17.75	50,00	5
BLN99	22.0	1,00	1
BLN100	2.0	50,00	7
BLN101	16.25	50,00	5
BLN102	18.25	50,00	3
BLN103	8.5	50,00	10
BLN104	25.0	50,00	4
BLN105	3.0	50,00	2
BLN106	20.25	50,00	3
BLN107	5.5	24,00	1
BLN108	16.5	50,00	3
BLN109	2.5	50,00	5
BLN110	8.75	50,00	2
BLN111	19.0	40,00	6
BLN112	13.25	50,00	5
BLN113	14.0	12,00	10
BLN114	13.25	23,00	8
BLN115	17.5	40,00	9
BLN116	0.75	50,00	2
BLN117	7.0	50,00	2
BLN118	21.25	50,00	4
BLN119	10.25	2,00	8
BLN120	9.75	50,00	4
BLN121	6.25	44,00	3
BLN122	19.25	9,00	9
BLN123	13.25	50,00	1
BLN124	19.25	11,00	3
BLN125	1.0	7,00	9
BLN126	0.75	45,00	2
BLN127	24.25	50,00	8
BLN128	23.75	50,00	4
BKN1	11.75	50,00	9
BKN2	8.75	50,00	7
BKN3	7.75	32,00	9
BKN4	4.75	31,00	3
BKN5	0.25	50,00	10
BKN6	3.5	50,00	4
BKN7	0.25	50,00	3
BKN8	5.25	43,00	9
BKN9	15.5	49,00	5
BKN10	17.75	47,00	3
BKN11	7.0	23,00	1
BKN12	14.0	38,00	7
BKN13	8.0	0,00	4
BKN14	11.75	50,00	7
BKN15	9.5	50,00	2
BKN16	21.5	50,00	7
BKN17	16.5	50,00	7
BKN18	8.25	1,00	2
BKN19	3.5	50,00	3
BKN20	14.25	19,00	3
BKN21	2.5	24,00	6
BKN22	12.0	50,00	9
BKN23	14.0	50,00	3
BKN24	5.0	50,00	8
BKN25	12.25	23,00	2
BKN26	8.75	50,00	1
BKN27	23.5	50,00	9
BKN28	0.75	4,00	8
BKN29	13.5	50,00	6
BKN30	13.0	50,00	10
BKN31	14.5	50,00	3
BKN32	8.0	28,00	3
BKN33	10.0	50,00	7
BKN34	22.25	50,00	6
BKN35	0.75	50,00	7
BKN36	14.5	35,00	3
BKN37	21.0	50,00	7
BKN38	6.0	50,00	3
BKN39	21.0	50,00	7
BKN40	20.5	50,00	3
BKN41	23.25	4,00	4
BKN42	23.75	50,00	8
BKN43	5.25	50,00	2
BKN44	12.0	50,00	8
BKN45	7.0	21,00	8
BKN46	6.0	50,00	2
BKN47	13.0	17,00	8
BKN48	2.0	31,00	5
BKN49	14.0	50,00	9
BKN50	24.25	50,00	5
BKN51	5.5	50,00	2
BKN52	1.5	50,00	2
BKN53	9.75	24,00	7
BKN54	15.0	5,00	5
BKN55	20.0	4,00	7
BKN56	0.0	0,00	2
BKN57	6.5	50,00	1
BKN58	8.75	16,00	1
BKN59	14.5	50,00	7
BKN60	7.75	11,00	3
BKN61	17.75	18,00	5
BKN62	9.0	49,00	9
BKN63	19.25	50,00	5
BKN64	12.0	15,00	1
BKN65	18.0	29,00	6
BKN66	17.0	40,00	8
BKN67	5.25	48,00	8
BKN68	16.0	50,00	5
BKN69	22.5	10,00	9
BKN70	2.0	50,00	5
BKN71	25.0	50,00	2
BKN72	4.75	17,00	4
BKN73	17.25	50,00	3
BKN74	5.25	50,00	7
BKN75	9.0	50,00	10
BKN76	22.0	50,00	2
